CONT_NO,CONT_YYMM,MBR_NO,PLAN_ID,CALL_ID,STATUS,CALL_CAT,CRT_DATE,UPD_DATE,IS_COMPLAINT
CONT1018,202201,MBR004312,PLANA1,CALL762347,W,AP,2022-07-12,2022-07-21,0
CONT1018,202201,MBR004312,PLANA1,CALL970185,W,AP,2024-03-19,2024-03-28,1
CONT1018,202201,MBR004312,PLANA1,CALL597544,C,AR,2023-02-23,2023-02-24,0
CONT1018,202201,MBR004315,PLANA1,CALL810529,W,VP,2024-05-13,2024-05-29,0
CONT1018,202201,MBR004316,PLANA1,CALL902063,O,AC,2023-10-07,2023-10-14,0
CONT1018,202201,MBR004318,PLANA1,CALL765056,C,AR,2023-06-30,2023-07-16,1
CONT1018,202201,MBR004318,PLANA1,CALL342896,W,VP,2022-07-07,2022-07-18,1
CONT1018,202201,MBR004318,PLANA1,CALL529962,W,BC,2024-10-19,2024-11-10,1
CONT1018,202201,MBR004318,PLANA1,CALL696568,C,AC,2023-09-19,2023-09-20,0
CONT1018,202201,MBR004318,PLANA1,CALL132839,C,VP,2022-10-31,2022-11-18,0
CONT1018,202201,MBR004318,PLANA1,CALL176375,C,AP,2023-08-03,2023-08-08,1
CONT1018,202201,MBR004319,PLANA1,CALL452002,O,VP,2022-03-24,2022-03-24,0
CONT1018,202201,MBR004319,PLANA1,CALL405518,O,BP,2024-03-01,2024-03-01,0
CONT1018,202201,MBR004320,PLANA1,CALL105004,O,MT,2023-08-18,2023-08-29,0
CONT1018,202201,MBR004322,PLANA1,CALL581654,W,AC,2022-10-12,2022-10-22,1
CONT1018,202201,MBR004323,PLANA1,CALL246453,C,AP,2023-03-25,2023-04-03,0
CONT1018,202201,MBR004324,PLANA1,CALL512840,W,BC,2023-01-12,2023-02-04,0
CONT1018,202201,MBR004324,PLANA1,CALL390365,O,VP,2023-06-09,2023-06-18,0
CONT1018,202201,MBR004326,PLANA1,CALL762916,W,XC,2023-01-14,2023-01-21,1
CONT1018,202201,MBR004326,PLANA1,CALL215593,C,PR,2022-11-13,2022-11-27,0
CONT1018,202201,MBR004328,PLANA1,CALL663034,W,PR,2022-01-28,2022-02-01,0
CONT1018,202201,MBR004329,PLANA1,CALL144675,W,PR,2024-08-27,2024-09-18,0
CONT1018,202201,MBR004329,PLANA1,CALL496495,C,BP,2023-07-10,2023-07-14,1
CONT1018,202201,MBR004334,PLANA1,CALL784612,W,AC,2024-03-16,2024-04-13,0
CONT1018,202201,MBR004334,PLANA1,CALL829838,O,AC,2024-12-05,2024-12-11,1
CONT1018,202201,MBR004335,PLANA1,CALL267450,C,AP,2024-07-07,2024-07-25,1
CONT1018,202201,MBR004336,PLANA1,CALL911593,O,XC,2022-12-18,2023-01-10,0
CONT1018,202201,MBR004336,PLANA1,CALL486944,W,XP,2024-07-20,2024-08-13,0
CONT1018,202201,MBR004336,PLANA1,CALL453204,O,PR,2023-12-27,2023-12-31,0
CONT1018,202201,MBR004338,PLANA1,CALL571178,W,AC,2023-08-18,2023-09-13,0
CONT1018,202201,MBR004339,PLANA1,CALL198133,O,XC,2022-05-13,2022-05-18,0
CONT1018,202201,MBR004340,PLANA1,CALL845040,W,VP,2023-09-16,2023-10-09,0
CONT1018,202201,MBR004340,PLANA1,CALL350349,C,AP,2024-05-02,2024-05-09,0
CONT1018,202201,MBR004341,PLANA1,CALL386209,O,AC,2024-10-31,2024-11-03,1
CONT1018,202201,MBR004343,PLANA1,CALL473022,W,XC,2022-09-04,2022-09-05,0
CONT1018,202201,MBR004344,PLANA1,CALL776422,O,AC,2022-05-27,2022-05-30,0
CONT1018,202201,MBR004345,PLANA1,CALL249693,W,MT,2022-05-01,2022-05-02,0
CONT1018,202201,MBR004345,PLANA1,CALL606254,W,AP,2024-04-23,2024-05-11,1
CONT1018,202201,MBR004346,PLANA1,CALL469228,C,BP,2023-10-15,2023-10-30,0
CONT1018,202201,MBR004346,PLANA1,CALL289096,W,MT,2022-11-24,2022-12-18,0
CONT1018,202201,MBR004347,PLANA1,CALL757363,O,MT,2023-07-09,2023-07-20,1
CONT1018,202201,MBR004349,PLANA1,CALL797871,C,AR,2023-10-09,2023-11-01,1
CONT1018,202201,MBR004350,PLANA1,CALL455612,O,AR,2022-10-02,2022-10-28,1
CONT1018,202201,MBR004351,PLANA1,CALL149334,O,MT,2022-10-04,2022-10-04,0
CONT1018,202201,MBR004352,PLANA1,CALL512443,W,AC,2022-02-08,2022-02-25,0
CONT1018,202201,MBR004355,PLANA1,CALL664081,W,BP,2022-07-31,2022-08-15,0
CONT1018,202201,MBR004360,PLANA1,CALL881621,C,BC,2022-02-08,2022-03-07,0
CONT1018,202201,MBR004361,PLANA1,CALL535546,O,BP,2024-03-24,2024-04-12,0
CONT1018,202201,MBR004363,PLANA1,CALL455367,W,MT,2024-09-24,2024-10-08,0
CONT1018,202201,MBR004364,PLANA1,CALL986701,O,AP,2023-03-31,2023-04-17,0
CONT1018,202201,MBR004364,PLANA1,CALL811813,O,XP,2024-10-21,2024-11-06,0
CONT1018,202201,MBR004365,PLANA1,CALL466457,W,VP,2024-03-13,2024-04-07,1
CONT1018,202201,MBR004365,PLANA1,CALL990435,C,AC,2022-07-24,2022-08-06,0
CONT1018,202201,MBR004366,PLANA1,CALL976240,W,AP,2022-01-14,2022-02-04,0
CONT1018,202201,MBR004366,PLANA1,CALL285606,C,BC,2023-01-08,2023-01-09,0
CONT1018,202201,MBR004367,PLANA1,CALL477008,O,VP,2022-11-09,2022-12-03,0
CONT1018,202201,MBR004367,PLANA1,CALL135972,W,XP,2023-03-31,2023-04-02,0
CONT1018,202201,MBR004368,PLANA1,CALL139182,W,AR,2024-12-12,2025-01-07,0
CONT1018,202201,MBR004369,PLANA1,CALL257921,C,AC,2023-11-29,2023-12-05,0
CONT1018,202201,MBR004369,PLANA1,CALL144456,W,XP,2023-02-25,2023-02-26,1
CONT1018,202201,MBR004369,PLANA1,CALL678811,W,AR,2023-02-16,2023-03-09,0
CONT1018,202201,MBR004369,PLANA1,CALL768614,W,MT,2022-01-08,2022-01-13,0
CONT1018,202201,MBR004370,PLANA1,CALL194815,C,XC,2022-03-26,2022-03-29,0
CONT1018,202201,MBR004373,PLANA1,CALL408156,O,AR,2024-05-19,2024-05-30,0
CONT1018,202201,MBR004373,PLANA1,CALL880553,O,PR,2024-04-21,2024-04-24,0
CONT1018,202201,MBR004376,PLANA1,CALL517172,C,AP,2022-01-20,2022-02-03,0
CONT1018,202201,MBR004376,PLANA1,CALL169255,C,AC,2023-02-07,2023-02-17,0
CONT1018,202201,MBR004377,PLANA1,CALL800747,C,PR,2023-05-09,2023-05-23,0
CONT1018,202201,MBR004381,PLANA1,CALL364401,O,AC,2024-08-12,2024-08-27,0
CONT1018,202201,MBR004382,PLANA1,CALL511845,W,XP,2022-04-27,2022-05-07,0
CONT1018,202201,MBR004387,PLANA1,CALL830650,C,AR,2022-01-10,2022-01-29,0
CONT1018,202201,MBR004389,PLANA1,CALL491799,C,XP,2023-07-06,2023-07-23,0
CONT1018,202201,MBR004390,PLANA1,CALL336217,W,XC,2024-01-04,2024-01-25,1
CONT1018,202201,MBR004391,PLANA1,CALL402375,C,BC,2024-02-09,2024-02-22,0
CONT1018,202201,MBR004392,PLANA1,CALL279911,W,XP,2022-12-26,2023-01-12,1
CONT1018,202201,MBR004393,PLANA1,CALL904329,O,BC,2023-05-18,2023-06-14,0
CONT1018,202201,MBR004397,PLANA1,CALL596407,C,AC,2022-10-20,2022-11-04,1
CONT1018,202201,MBR004397,PLANA1,CALL869586,W,XP,2023-08-16,2023-08-30,1
CONT1018,202201,MBR004398,PLANA1,CALL591958,C,BP,2022-12-14,2022-12-23,0
CONT1018,202201,MBR004398,PLANA1,CALL463878,O,PR,2024-12-04,2024-12-27,0
CONT1018,202201,MBR004398,PLANA1,CALL195843,C,PR,2024-11-26,2024-12-04,0
CONT1018,202201,MBR004398,PLANA1,CALL859223,W,BC,2022-12-21,2022-12-31,0
CONT1018,202201,MBR004398,PLANA1,CALL306388,C,AR,2024-08-11,2024-09-07,0
CONT1018,202201,MBR004399,PLANA1,CALL475011,C,XP,2024-05-02,2024-05-30,1
CONT1018,202201,MBR004399,PLANA1,CALL591157,O,PR,2023-11-27,2023-12-05,0
CONT1018,202201,MBR004400,PLANA1,CALL811189,O,XP,2024-09-14,2024-09-22,0
CONT1018,202201,MBR004400,PLANA1,CALL446854,C,VP,2022-01-08,2022-02-02,0
CONT1018,202201,MBR004401,PLANA1,CALL223378,C,VP,2022-04-08,2022-05-04,0
CONT1018,202201,MBR004401,PLANA1,CALL626599,C,AC,2022-08-30,2022-09-03,0
CONT1018,202201,MBR004401,PLANA1,CALL846264,C,VP,2022-12-10,2022-12-10,0
CONT1018,202201,MBR004402,PLANA1,CALL542407,W,XP,2022-08-03,2022-08-06,0
CONT1019,202201,MBR004406,PLANB3,CALL352631,W,BP,2024-07-16,2024-08-02,0
CONT1019,202201,MBR004407,PLANB3,CALL558198,O,BP,2024-05-09,2024-06-05,0
CONT1019,202201,MBR004408,PLANB3,CALL178319,W,MT,2023-06-08,2023-06-15,0
CONT1019,202201,MBR004408,PLANB3,CALL398862,W,AR,2023-07-19,2023-08-16,1
CONT1019,202201,MBR004408,PLANB3,CALL867990,O,MT,2022-08-24,2022-09-15,0
CONT1019,202201,MBR004408,PLANB3,CALL668753,W,XC,2024-01-12,2024-02-09,0
CONT1019,202201,MBR004409,PLANB3,CALL846397,C,XP,2022-07-12,2022-07-30,0
CONT1019,202201,MBR004410,PLANB3,CALL548671,O,PR,2023-02-27,2023-03-04,1
CONT1019,202201,MBR004411,PLANB3,CALL763817,O,BP,2024-02-04,2024-02-15,0
CONT1019,202201,MBR004413,PLANB3,CALL601324,O,PR,2022-01-30,2022-02-19,0
CONT1019,202201,MBR004414,PLANB3,CALL376363,C,AR,2023-08-17,2023-08-23,0
CONT1019,202201,MBR004415,PLANB3,CALL253596,C,BP,2023-10-06,2023-10-29,1
CONT1019,202201,MBR004418,PLANB3,CALL664765,C,VP,2024-01-03,2024-01-03,1
CONT1019,202201,MBR004424,PLANB3,CALL679286,W,BP,2024-11-30,2024-12-22,0
CONT1019,202201,MBR004426,PLANB3,CALL424199,C,AP,2024-06-28,2024-07-19,0
CONT1019,202201,MBR004427,PLANB3,CALL117372,W,VP,2023-03-12,2023-04-07,1
CONT1019,202201,MBR004430,PLANB3,CALL852425,O,AP,2024-10-21,2024-11-09,0
CONT1019,202201,MBR004431,PLANB3,CALL457284,C,BP,2024-04-17,2024-04-27,0
CONT1019,202201,MBR004431,PLANB3,CALL977558,W,BC,2023-08-09,2023-08-11,1
CONT1019,202201,MBR004431,PLANB3,CALL843800,O,MT,2023-05-02,2023-05-03,0
CONT1019,202201,MBR004433,PLANB3,CALL969490,O,AR,2022-12-10,2023-01-05,0
CONT1019,202201,MBR004433,PLANB3,CALL903865,W,BC,2024-08-24,2024-09-22,1
CONT1019,202201,MBR004435,PLANB3,CALL382608,W,BP,2022-12-09,2022-12-12,0
CONT1019,202201,MBR004437,PLANB3,CALL137844,O,AC,2023-07-11,2023-07-11,1
CONT1019,202201,MBR004437,PLANB3,CALL687976,O,BC,2023-02-17,2023-02-24,0
CONT1019,202201,MBR004439,PLANB3,CALL305237,C,XC,2022-07-23,2022-08-19,0
CONT1019,202201,MBR004439,PLANB3,CALL644198,C,AP,2022-02-26,2022-03-20,0
CONT1019,202201,MBR004440,PLANB3,CALL564839,C,PR,2024-07-26,2024-08-05,1
CONT1019,202201,MBR004441,PLANB3,CALL302580,O,BP,2023-08-30,2023-09-21,0
CONT1019,202201,MBR004442,PLANB3,CALL507276,C,BP,2024-02-20,2024-02-28,1
CONT1019,202201,MBR004443,PLANB3,CALL554684,O,AP,2023-09-24,2023-10-10,0
CONT1019,202201,MBR004444,PLANB3,CALL266760,C,XC,2024-03-28,2024-04-03,0
CONT1019,202201,MBR004444,PLANB3,CALL918799,C,AR,2024-10-29,2024-11-07,0
CONT1019,202201,MBR004444,PLANB3,CALL553978,C,PR,2023-07-09,2023-07-14,0
CONT1019,202201,MBR004445,PLANB3,CALL209309,C,BP,2022-08-28,2022-09-22,0
CONT1019,202201,MBR004446,PLANB3,CALL265156,O,AP,2024-01-23,2024-02-11,1
CONT1019,202201,MBR004447,PLANB3,CALL149972,O,AR,2023-01-11,2023-02-03,0
CONT1019,202201,MBR004447,PLANB3,CALL952514,O,BC,2022-07-14,2022-07-25,0
CONT1019,202201,MBR004448,PLANB3,CALL310263,O,XP,2023-09-16,2023-09-18,0
CONT1019,202201,MBR004448,PLANB3,CALL452615,W,AP,2023-09-03,2023-10-01,0
CONT1019,202201,MBR004449,PLANB3,CALL747266,O,PR,2023-09-10,2023-09-26,0
CONT1019,202201,MBR004453,PLANB3,CALL831021,O,XP,2022-06-03,2022-06-28,0
CONT1019,202201,MBR004454,PLANB3,CALL608134,C,XC,2022-03-06,2022-03-28,0
CONT1019,202201,MBR004456,PLANB3,CALL795795,W,BP,2024-11-24,2024-12-05,0
CONT1019,202201,MBR004456,PLANB3,CALL924815,W,AR,2024-03-26,2024-04-12,0
CONT1019,202201,MBR004456,PLANB3,CALL632297,W,VP,2024-09-07,2024-10-03,0
CONT1019,202201,MBR004456,PLANB3,CALL548215,O,VP,2022-05-07,2022-05-11,1
CONT1019,202201,MBR004460,PLANB3,CALL245554,C,AP,2022-08-25,2022-09-21,0
CONT1019,202201,MBR004460,PLANB3,CALL120535,W,BC,2024-12-21,2024-12-30,0
CONT1019,202201,MBR004460,PLANB3,CALL225645,W,AC,2022-08-24,2022-09-22,0
CONT1019,202201,MBR004460,PLANB3,CALL170783,W,AR,2023-12-01,2023-12-19,0
CONT1019,202201,MBR004461,PLANB3,CALL444409,C,AR,2024-01-20,2024-02-13,0
CONT1019,202201,MBR004463,PLANB3,CALL158505,O,VP,2023-10-15,2023-10-28,0
CONT1019,202201,MBR004463,PLANB3,CALL618405,W,XC,2023-10-22,2023-11-10,1
CONT1019,202201,MBR004465,PLANB3,CALL675985,C,XC,2023-04-08,2023-05-06,0
CONT1019,202201,MBR004467,PLANB3,CALL452491,W,XC,2024-07-12,2024-07-26,0
CONT1019,202201,MBR004468,PLANB3,CALL760177,W,BP,2022-01-07,2022-01-08,0
CONT1019,202201,MBR004468,PLANB3,CALL850537,O,BP,2023-06-16,2023-07-10,1
CONT1019,202201,MBR004468,PLANB3,CALL592457,C,PR,2023-09-21,2023-10-14,0
CONT1019,202201,MBR004469,PLANB3,CALL805939,O,PR,2022-11-27,2022-12-21,1
CONT1019,202201,MBR004470,PLANB3,CALL870061,O,BP,2023-02-24,2023-03-17,0
CONT1019,202201,MBR004470,PLANB3,CALL849744,O,PR,2022-03-17,2022-04-08,0
CONT1019,202201,MBR004471,PLANB3,CALL632481,O,AC,2022-07-22,2022-08-19,1
CONT1019,202201,MBR004471,PLANB3,CALL222275,C,MT,2022-03-21,2022-04-16,0
CONT1019,202201,MBR004472,PLANB3,CALL346073,C,AP,2022-11-02,2022-11-09,1
CONT1019,202201,MBR004476,PLANB3,CALL461343,O,VP,2022-01-12,2022-02-04,0
CONT1019,202201,MBR004476,PLANB3,CALL371283,O,XP,2023-06-02,2023-06-28,0
CONT1019,202201,MBR004477,PLANB3,CALL592041,W,AR,2023-07-19,2023-08-16,0
CONT1019,202201,MBR004477,PLANB3,CALL524260,C,AR,2024-02-14,2024-02-16,0
CONT1019,202201,MBR004477,PLANB3,CALL435878,W,BC,2024-10-11,2024-10-28,0
CONT1019,202201,MBR004480,PLANB3,CALL644593,C,AR,2022-06-03,2022-06-08,1
CONT1019,202201,MBR004483,PLANB3,CALL953835,O,AC,2022-01-21,2022-02-16,0
CONT1019,202201,MBR004484,PLANB3,CALL435451,C,BP,2023-08-25,2023-09-12,0
CONT1019,202201,MBR004485,PLANB3,CALL115491,W,AC,2024-09-21,2024-09-25,1
CONT1019,202201,MBR004485,PLANB3,CALL127909,W,AC,2024-01-27,2024-02-15,0
CONT1019,202201,MBR004485,PLANB3,CALL986128,O,MT,2023-09-08,2023-09-10,1
CONT1019,202201,MBR004485,PLANB3,CALL271096,W,PR,2022-02-06,2022-02-22,0
CONT1019,202201,MBR004486,PLANB3,CALL350561,O,AR,2022-07-04,2022-07-24,1
CONT1019,202201,MBR004487,PLANB3,CALL452924,C,MT,2024-09-17,2024-10-05,0
CONT1019,202201,MBR004487,PLANB3,CALL505316,C,PR,2022-05-29,2022-06-02,0
CONT1019,202201,MBR004488,PLANB3,CALL921698,C,AR,2024-10-24,2024-10-29,0
CONT1019,202201,MBR004489,PLANB3,CALL660245,O,PR,2023-11-07,2023-12-03,1
CONT1019,202201,MBR004490,PLANB3,CALL228050,W,AC,2024-05-02,2024-05-26,0
CONT1019,202201,MBR004492,PLANB3,CALL805425,C,AP,2023-08-07,2023-08-27,0
CONT1019,202201,MBR004493,PLANB3,CALL414396,O,XC,2023-05-03,2023-05-19,0
CONT1019,202201,MBR004499,PLANB3,CALL855342,O,XC,2022-01-31,2022-02-16,0
CONT1019,202201,MBR004501,PLANB3,CALL394855,W,BP,2024-09-17,2024-10-02,1
CONT1019,202201,MBR004502,PLANB3,CALL810684,O,XC,2024-07-20,2024-07-22,0
CONT1019,202201,MBR004503,PLANB3,CALL259851,C,MT,2023-08-20,2023-08-25,0
CONT1019,202201,MBR004504,PLANB3,CALL975499,O,XP,2024-05-23,2024-06-20,0
CONT1019,202201,MBR004505,PLANB3,CALL471529,O,AC,2024-01-02,2024-01-08,0
CONT1019,202201,MBR004508,PLANB3,CALL802460,W,PR,2023-05-28,2023-06-18,0
CONT1019,202201,MBR004508,PLANB3,CALL134902,O,VP,2024-09-01,2024-09-02,0
CONT1019,202201,MBR004511,PLANB3,CALL552728,C,XP,2024-04-02,2024-04-16,0
CONT1019,202201,MBR004511,PLANB3,CALL575800,O,BC,2023-12-18,2024-01-09,0
CONT1019,202201,MBR004515,PLANB3,CALL175237,W,VP,2023-11-30,2023-12-21,0
CONT1019,202201,MBR004517,PLANB3,CALL885203,W,XC,2023-09-04,2023-09-13,0
CONT1019,202201,MBR004517,PLANB3,CALL423907,O,XC,2024-01-08,2024-01-20,0
CONT1019,202201,MBR004519,PLANB3,CALL547770,W,AC,2024-05-20,2024-05-30,1
CONT1019,202201,MBR004520,PLANB3,CALL595388,W,VP,2022-10-18,2022-10-22,0
CONT1019,202201,MBR004521,PLANB3,CALL300094,W,BP,2023-12-22,2024-01-04,1
CONT1019,202201,MBR004522,PLANB3,CALL213074,O,XC,2024-04-29,2024-05-13,0
CONT1019,202201,MBR004522,PLANB3,CALL836116,W,VP,2024-12-27,2025-01-01,0
CONT1019,202201,MBR004523,PLANB3,CALL195111,O,XC,2023-08-13,2023-09-08,1
CONT1019,202201,MBR004523,PLANB3,CALL989847,C,BP,2023-04-02,2023-04-22,0
CONT1019,202201,MBR004524,PLANB3,CALL819980,C,BP,2023-11-13,2023-12-06,1
CONT1019,202201,MBR004524,PLANB3,CALL591731,C,AP,2022-06-07,2022-06-21,1
CONT1019,202201,MBR004526,PLANB3,CALL935739,W,AP,2024-01-26,2024-01-28,0
CONT1019,202201,MBR004527,PLANB3,CALL958483,C,BP,2023-01-04,2023-01-21,1
CONT1019,202201,MBR004527,PLANB3,CALL464957,O,MT,2024-08-06,2024-08-15,0
CONT1019,202201,MBR004529,PLANB3,CALL967617,W,AR,2022-02-11,2022-03-03,0
CONT1019,202201,MBR004530,PLANB3,CALL317512,W,AR,2024-03-08,2024-04-02,0
CONT1019,202201,MBR004532,PLANB3,CALL996331,C,PR,2023-06-07,2023-06-29,0
CONT1019,202201,MBR004532,PLANB3,CALL558708,W,BC,2023-05-20,2023-05-26,0
CONT1019,202201,MBR004533,PLANB3,CALL694353,O,XC,2022-12-22,2023-01-07,0
CONT1019,202201,MBR004534,PLANB3,CALL171799,O,BC,2022-10-22,2022-11-20,1
CONT1019,202201,MBR004534,PLANB3,CALL686318,W,BC,2023-01-12,2023-01-14,0
CONT1019,202201,MBR004539,PLANB3,CALL893654,O,XP,2024-05-16,2024-06-12,1
CONT1019,202201,MBR004541,PLANB3,CALL780410,O,XP,2022-10-07,2022-10-28,0
CONT1019,202201,MBR004542,PLANB3,CALL583429,W,BP,2024-12-19,2025-01-17,1
CONT1019,202201,MBR004542,PLANB3,CALL812976,O,VP,2023-10-12,2023-10-17,0
CONT1019,202201,MBR004544,PLANB3,CALL669248,O,XP,2024-01-20,2024-01-25,1
CONT1019,202201,MBR004545,PLANB3,CALL697421,C,AC,2022-08-26,2022-08-28,0
CONT1019,202201,MBR004546,PLANB3,CALL871657,O,XC,2023-03-18,2023-03-22,1
CONT1019,202201,MBR004550,PLANB3,CALL322691,W,AC,2024-10-10,2024-11-08,0
CONT1019,202201,MBR004551,PLANB3,CALL383556,C,AR,2024-12-05,2024-12-05,1
CONT1019,202201,MBR004551,PLANB3,CALL669648,C,AC,2022-07-07,2022-07-29,0
CONT1019,202201,MBR004553,PLANB3,CALL394654,C,AC,2022-12-14,2022-12-27,0
CONT1019,202201,MBR004553,PLANB3,CALL699658,W,AP,2022-08-02,2022-08-02,0
CONT1019,202201,MBR004557,PLANB3,CALL522407,C,VP,2024-01-22,2024-02-17,0
CONT1019,202201,MBR004557,PLANB3,CALL147734,W,PR,2022-01-20,2022-01-20,0
CONT1019,202201,MBR004558,PLANB3,CALL165524,W,BP,2024-08-15,2024-08-21,0
CONT1019,202201,MBR004558,PLANB3,CALL853210,O,AR,2022-04-07,2022-04-21,0
CONT1019,202201,MBR004559,PLANB3,CALL637494,O,AC,2022-07-08,2022-07-16,0
CONT1019,202201,MBR004559,PLANB3,CALL636528,W,XC,2023-09-14,2023-09-29,0
CONT1019,202201,MBR004562,PLANB3,CALL793640,W,AR,2024-02-05,2024-02-12,0
CONT1019,202201,MBR004565,PLANB3,CALL909370,O,VP,2023-06-15,2023-06-19,0
CONT1019,202201,MBR004567,PLANB3,CALL149222,W,XP,2024-01-30,2024-02-11,0
CONT1019,202201,MBR004570,PLANB3,CALL294551,O,XP,2023-02-16,2023-03-10,0
CONT1019,202201,MBR004571,PLANB3,CALL456160,C,BP,2023-06-25,2023-07-04,1
CONT1019,202201,MBR004572,PLANB3,CALL935050,W,MT,2024-07-02,2024-07-06,0
CONT1019,202201,MBR004572,PLANB3,CALL875496,W,VP,2022-11-13,2022-12-01,0
CONT1019,202201,MBR004576,PLANB3,CALL608681,O,PR,2023-11-26,2023-12-01,0
CONT1019,202201,MBR004577,PLANB3,CALL670794,C,MT,2024-08-26,2024-09-19,0
CONT1019,202201,MBR004578,PLANB3,CALL366762,W,BC,2022-10-24,2022-10-29,0
CONT1019,202201,MBR004580,PLANB3,CALL782802,W,MT,2024-12-15,2024-12-31,0
CONT1019,202201,MBR004581,PLANB3,CALL390546,O,AR,2023-01-11,2023-02-01,0
CONT1019,202201,MBR004582,PLANB3,CALL329222,W,AC,2024-06-26,2024-07-06,0
CONT1019,202201,MBR004583,PLANB3,CALL724354,C,XP,2023-10-10,2023-10-19,0
CONT1019,202201,MBR004585,PLANB3,CALL678715,O,PR,2023-01-26,2023-02-20,0
CONT1019,202201,MBR004585,PLANB3,CALL454630,O,AC,2022-09-09,2022-09-20,0
CONT1019,202201,MBR004585,PLANB3,CALL493685,C,BC,2022-05-25,2022-06-08,0
CONT1019,202201,MBR004586,PLANB3,CALL487034,W,XC,2022-03-27,2022-04-18,1
CONT1019,202201,MBR004586,PLANB3,CALL471335,O,VP,2023-02-09,2023-02-13,1
CONT1019,202201,MBR004586,PLANB3,CALL226362,O,XC,2023-05-15,2023-05-21,0
CONT1019,202201,MBR004587,PLANB3,CALL553890,W,VP,2022-05-18,2022-06-02,1
CONT1019,202201,MBR004587,PLANB3,CALL280542,O,MT,2023-05-29,2023-05-29,0
CONT1019,202201,MBR004588,PLANB3,CALL763316,W,XC,2024-02-27,2024-03-25,0
CONT1019,202201,MBR004589,PLANB3,CALL395890,W,AC,2023-03-11,2023-04-02,1
CONT1019,202201,MBR004590,PLANB3,CALL270133,W,AC,2022-09-09,2022-09-19,0
CONT1019,202201,MBR004590,PLANB3,CALL111433,C,AC,2022-10-31,2022-11-20,0
CONT1019,202201,MBR004591,PLANB3,CALL823533,O,BC,2024-01-26,2024-02-17,0
CONT1019,202201,MBR004591,PLANB3,CALL575990,C,AR,2024-02-05,2024-02-25,0
CONT1019,202201,MBR004591,PLANB3,CALL946899,C,PR,2024-09-03,2024-09-30,0
CONT1019,202201,MBR004592,PLANB3,CALL589854,W,BC,2024-11-25,2024-12-09,0
CONT1019,202201,MBR004594,PLANB3,CALL521469,O,XP,2023-06-18,2023-06-21,0
CONT1019,202201,MBR004595,PLANB3,CALL951720,O,VP,2023-05-20,2023-05-25,0
CONT1019,202201,MBR004595,PLANB3,CALL659110,O,BC,2022-12-17,2023-01-09,0
CONT1019,202201,MBR004595,PLANB3,CALL918282,O,BC,2022-06-09,2022-06-25,0
CONT1019,202201,MBR004596,PLANB3,CALL611232,C,AR,2022-12-12,2022-12-30,1
CONT1019,202201,MBR004596,PLANB3,CALL979013,W,BC,2024-01-26,2024-02-14,0
CONT1019,202201,MBR004599,PLANB3,CALL703463,C,XP,2022-09-26,2022-10-15,0
CONT1019,202201,MBR004599,PLANB3,CALL444249,C,AR,2023-01-01,2023-01-18,1
CONT1019,202201,MBR004601,PLANB3,CALL138577,C,XC,2022-03-27,2022-04-14,1
CONT1019,202201,MBR004601,PLANB3,CALL698985,W,BP,2024-12-03,2024-12-03,1
CONT1019,202201,MBR004602,PLANB3,CALL672444,W,XC,2023-10-21,2023-11-03,0
CONT1019,202201,MBR004602,PLANB3,CALL550358,O,MT,2022-09-05,2022-09-18,1
CONT1019,202201,MBR004603,PLANB3,CALL870860,W,PR,2022-10-22,2022-11-15,0
CONT1019,202201,MBR004603,PLANB3,CALL710901,O,AR,2022-07-18,2022-08-13,0
CONT1019,202201,MBR004603,PLANB3,CALL320161,W,BP,2024-01-03,2024-01-29,0
CONT1020,202201,MBR004605,PLANC3,CALL600874,W,XC,2023-10-22,2023-11-16,0
CONT1020,202201,MBR004606,PLANC3,CALL298959,C,XC,2024-12-27,2024-12-30,1
CONT1020,202201,MBR004608,PLANC3,CALL654787,C,XC,2024-07-07,2024-07-22,0
CONT1020,202201,MBR004608,PLANC3,CALL247945,O,AP,2023-04-15,2023-04-24,0
CONT1020,202201,MBR004608,PLANC3,CALL512378,W,MT,2022-08-15,2022-08-23,0
CONT1020,202201,MBR004610,PLANC3,CALL952559,W,AP,2024-09-22,2024-09-26,0
CONT1020,202201,MBR004610,PLANC3,CALL558167,O,AC,2023-02-06,2023-02-11,0
CONT1020,202201,MBR004611,PLANC3,CALL924650,O,BC,2024-04-09,2024-04-12,0
CONT1020,202201,MBR004611,PLANC3,CALL341736,W,AC,2022-03-11,2022-04-09,0
CONT1020,202201,MBR004612,PLANC3,CALL647494,W,VP,2024-07-26,2024-07-28,1
CONT1020,202201,MBR004612,PLANC3,CALL965961,O,XC,2023-08-24,2023-09-19,0
CONT1020,202201,MBR004614,PLANC3,CALL417105,O,XC,2022-06-06,2022-06-20,0
CONT1020,202201,MBR004614,PLANC3,CALL414347,W,PR,2023-08-03,2023-08-25,0
CONT1020,202201,MBR004615,PLANC3,CALL411254,O,AR,2022-09-17,2022-10-05,0
CONT1020,202201,MBR004616,PLANC3,CALL820533,W,BC,2024-07-14,2024-07-14,0
CONT1020,202201,MBR004618,PLANC3,CALL135847,W,XP,2024-01-15,2024-02-08,0
CONT1020,202201,MBR004620,PLANC3,CALL270211,O,VP,2024-03-22,2024-04-08,0
CONT1020,202201,MBR004620,PLANC3,CALL365225,C,MT,2022-10-31,2022-11-06,0
CONT1020,202201,MBR004623,PLANC3,CALL755771,C,XP,2022-07-03,2022-07-20,0
